Standard_Thresh	Monotonic_Avg_Recall
0.247	0.5765427230752955
0.248	0.5733144435481018
0.249	0.5717640213573847
0.25	0.5696208950552251
0.251	0.5673044389052723
0.252	0.5646596833462584
0.253	0.5634486282990696
0.254	0.5627796965653876
0.255	0.5580569745919863
0.256	0.5559138482898267
0.257	0.5531279550063727
0.258	0.5513928147831331
0.259	0.5499860986402022
0.26	0.5486729010039579
0.261	0.5471955536631832
0.262	0.5458731758836761
0.263	0.5444291934011706
0.264	0.5422435220974792
0.265	0.5400386338784702
0.266	0.538285568902221
0.267	0.5357081837129951
0.268	0.5330052379274559
0.26899999999999996	0.5287006250366113
0.27	0.5239012662617758
0.271	0.5212679876164239
0.272	0.5166576979041713
0.273	0.5145717633055005
0.27399999999999997	0.5102682802110474
0.275	0.5090382881918003
0.276	0.507225906744229
0.27699999999999997	0.5054178145488659
0.278	0.503538119517584
0.27899999999999997	0.5009903664405049
0.28	0.4990943020441596
0.281	0.4980298400212198
0.28200000000000003	0.49484797245607304
0.28300000000000003	0.4922123970403218
0.28400000000000003	0.4894126719200401
0.28500000000000003	0.4862662871041719
0.28600000000000003	0.4822035765361291
0.28700000000000003	0.4809859561294068
0.28800000000000003	0.4784281133762846
0.289	0.4758789550024349
0.29	0.4752017378918322
0.29100000000000004	0.4717865797508386
0.292	0.4684554977255102
0.293	0.4666406708324117
0.294	0.4644975445302521
0.295	0.4628560474849468
0.29600000000000004	0.4608608949445238
0.297	0.459322906594226
0.298	0.4562716990172001
0.299	0.4538203839300826
0.3	0.4519854464128809
0.301	0.4490123914448059
0.302	0.4486555210333419
0.303	0.4458751867722004
0.304	0.44406035987910186
0.305	0.4430754616519187
0.306	0.44153264036730216
0.307	0.4391175084566606
0.308	0.4376309809726231
0.309	0.4361864151342859
0.31	0.4338443626063684
0.311	0.4331828452662345
0.312	0.4317735325108799
0.313	0.430190745965529
0.314	0.4275961500295353
0.315	0.4246080734551349
0.316	0.4237781447892196
0.317	0.4211333892302056
0.318	0.4199751611552293
0.319	0.41964686174616816
0.32	0.4170536487886984
0.321	0.4143681652253148
0.322	0.4128708231441029
0.32299999999999995	0.4113842956600654
0.324	0.4105314607849913
0.325	0.4087579003875769
0.326	0.4078936697459491
0.327	0.40662395422868
0.32799999999999996	0.40509444326959465
0.32899999999999996	0.4041617086607221
0.33	0.40316763029027614
0.331	0.3975314594766619
0.332	0.3963732314016855
0.33299999999999996	0.3955524828790328
0.33399999999999996	0.3929169074632816
0.335	0.3909379308656525
0.336	0.3878124250801258
0.337	0.3861408688612164
0.33799999999999997	0.3844696893437321
0.33899999999999997	0.3833962534798965
0.34	0.3803680887728597
0.341	0.3780516326229069
0.342	0.3764101355776015
0.34299999999999997	0.3759056677593007
0.34400000000000003	0.3732245078447585
0.34500000000000003	0.3717772232776958
0.34600000000000003	0.3679650595004428
0.34700000000000003	0.3673084606823207
0.34800000000000003	0.36665186186419857
0.34900000000000003	0.36566696363701534
0.35000000000000003	0.36517451452342375
0.35100000000000003	0.3644769852403139
0.35200000000000004	0.3633688677735879
0.353	0.3616244638707349
0.354	0.3610524116236351
0.355	0.3604659605307008
0.35600000000000004	0.35872412744432725
0.35700000000000004	0.3574319379807008
0.358	0.35594541049666323
0.359	0.3551246619740106
0.36	0.3529035956031542
0.361	0.3522268823812924
0.36200000000000004	0.35051010996063026
0.363	0.34935188188565386
0.364	0.3483669836584707
0.365	0.34670516787160777
0.366	0.3462742003298321
0.36700000000000005	0.3455764386814516
0.368	0.3442540609019447
0.369	0.3429925531919525
0.37	0.3422032377116705
0.371	0.3412901860771325
0.37200000000000005	0.340131958002156
0.373	0.3382248431690725
0.374	0.3357900929010604
0.375	0.3331970883541908
0.376	0.33242495346425555
0.377	0.3319558045265676
0.37799999999999995	0.3311533034498025
0.379	0.32974301243008425
0.38	0.3277287706387178
0.381	0.3261247818415434
0.382	0.3259324621231661
0.38299999999999995	0.3251117136005134
0.384	0.32411763523006754
0.385	0.3231149362781819
0.386	0.3217308910688645
0.387	0.3201596820348094
0.38799999999999996	0.31938528083788625
0.389	0.3173085439911795
0.39	0.31564668076548835
0.391	0.3142227522419221
0.392	0.3123688239475682
0.39299999999999996	0.3115843888993252
0.39399999999999996	0.30942569023748595
0.395	0.3087690914193638
0.396	0.3076108633443874
0.397	0.3061408937265493
0.39799999999999996	0.3052346779244951
0.39899999999999997	0.3041545394059835
0.4	0.3022736883018446
0.401	0.30081500457643096
0.402	0.3000324365061949
0.40299999999999997	0.2992034570218225
0.40399999999999997	0.2972558488898006
0.405	0.29673108212905885
0.406	0.29640886148495504
0.407	0.2945787756836365
0.408	0.2939967973511593
0.409	0.2931718565163559
0.41	0.2909286795622011
0.411	0.28911593471781555
0.412	0.28711859783366106
0.413	0.28569571036455577
0.414	0.2845654996699687
0.415	0.28381724345652504
0.416	0.2829873147906097
0.41700000000000004	0.28265901538154864
0.418	0.28117811037563584
0.419	0.2795901758591851
0.42	0.27901102263162786
0.42100000000000004	0.2779826270321096
0.42200000000000004	0.27579955757297475
0.423	0.27404060945659675
0.424	0.2726253086672761
0.425	0.2717333334499066
0.426	0.27029462188424525
0.42700000000000005	0.26958102700448433
0.428	0.2681296695598034
0.429	0.2678108494235998
0.43	0.2668139698466123
0.431	0.2664346421886161
0.43200000000000005	0.2642231311268513
0.433	0.2629507778204241
0.434	0.2627866281158936
0.435	0.2618136789836725
0.436	0.26015105270014244
0.43700000000000006	0.2588247763084872
0.43799999999999994	0.2580079263979828
0.439	0.2576796269889218
0.44	0.2575379380832737
0.441	0.25604229718708554
0.442	0.25486154158211466
0.44299999999999995	0.25287338484122285
0.444	0.2525757265193415
0.445	0.2522167860231007
0.446	0.2513868573571854
0.447	0.2513868573571854
0.44799999999999995	0.2499333462620349
0.449	0.24975676952380316
0.45	0.2487421017981715
0.451	0.24814167037865065
0.452	0.2477572035709883
0.45299999999999996	0.2477098289854432
0.45399999999999996	0.2462614959436881
0.455	0.2458007073249573
0.456	0.2449391181641812
0.457	0.2444074361028272
0.45799999999999996	0.2427776315754962
0.45899999999999996	0.2424506965632575
0.46	0.23933328192529926
0.461	0.2389654677982432
0.462	0.2376339098754736
0.46299999999999997	0.2373056104664125
0.46399999999999997	0.23697731105735145
0.465	0.23687662906783835
0.466	0.2359832326869055
0.467	0.2349033326115049
0.46799999999999997	0.2344343145947067
0.469	0.2331651472800984
0.47	0.2325427802109193
0.471	0.2325085484619763
0.472	0.2323443987574457
0.473	0.2319059145640163
0.474	0.231277515904618
0.475	0.2310312011212015
0.476	0.2304969920020499
0.477	0.2302012724552861
0.478	0.23003712275075566
0.479	0.2288788946757792
0.48	0.2279065551149286
0.48100000000000004	0.2266454615552801
0.48200000000000004	0.2256931880897889
0.483	0.2247292513462024
0.484	0.2238993226802871
0.485	0.2238089634745756
0.486	0.22284184046393865
0.48700000000000004	0.22147771398202964
0.488	0.22008715890303407
0.489	0.21942137994164929
0.49	0.21875560098026445
0.491	0.2187326150762254
0.49200000000000005	0.2173215165907204
0.493	0.2162658149825184
0.494	0.2156000360211336
0.495	0.2156000360211336
0.496	0.21449024530825966
0.49700000000000005	0.2139820642571468
0.498	0.2130495297167684
0.499	0.21263616119632128
0.5	0.21247201149179076
0.501	0.21230786178726024
0.502	0.2113137834168144
0.503	0.21048385475089895
0.504	0.2093207080304452
0.505	0.20882399741906832
0.506	0.2086670069772537
0.507	0.20812986975328465
0.508	0.20767494948735454
0.509	0.20721891587654445
0.51	0.2067146752432854
0.511	0.20602427229878656
0.512	0.2056959728897255
0.513	0.205075300895848
0.514	0.20403611555789486
0.515	0.2038719658533643
0.516	0.2038719658533643
0.517	0.20356087295214506
0.518	0.2033795167397727
0.519	0.2033795167397727
0.52	0.20276042435884215
0.521	0.20271373777838786
0.522	0.2025268039197507
0.523	0.201719659407942
0.524	0.2013913599988809
0.525	0.2013012916440864
0.526	0.2005614313329656
0.527	0.20012082662578973
0.528	0.19858869685594227
0.529	0.19829946315337985
0.53	0.1972765500546087
0.531	0.19671115753474092
0.532	0.19542516721752545
0.5329999999999999	0.19448935052830912
0.534	0.19408615171017327
0.535	0.19357278124899327
0.536	0.1933884438831005
0.537	0.1932562230442579
0.5379999999999999	0.19259044408287307
0.539	0.19182163656934487
0.54	0.1915963657124272
0.541	0.1915963657124272
0.542	0.1911039165988356
0.5429999999999999	0.19102605636101394
0.544	0.18965677322610972
0.545	0.1886141306010896
0.546	0.1886141306010896
0.547	0.18844754925169785
0.5479999999999999	0.18729175282158256
0.5489999999999999	0.18729175282158256
0.55	0.18728520275888808
0.551	0.18596019489881296
0.552	0.18546327747866534
0.5529999999999999	0.18493010022710207
0.5539999999999999	0.18363455860559744
0.555	0.18284425866936949
0.556	0.1817750738563064
0.557	0.1813089223123819
0.5579999999999999	0.1812995177512263
0.5589999999999999	0.1811652953475898
0.56	0.1811447726078514
0.561	0.1811447726078514
0.562	0.1803148439419361
0.5630000000000001	0.17964906498055122
0.5640000000000001	0.17685308713120426
0.5650000000000001	0.17682179943048146
0.5660000000000001	0.17677462630003155
0.5670000000000001	0.17396451041152278
0.5680000000000001	0.17383038417588104
0.5690000000000001	0.17383038417588104
0.5700000000000001	0.1732938027357463
0.5710000000000001	0.1725738658542653
0.5720000000000001	0.1722882705780907
0.5730000000000001	0.1713497783213977
0.5740000000000001	0.17068399936001286
0.5750000000000001	0.17068399936001286
0.5760000000000001	0.17068399936001286
0.5770000000000001	0.17061859104046534
0.578	0.16987340075223606
0.579	0.169715788521471
0.58	0.1677410123186124
0.581	0.16702196542470812
0.5820000000000001	0.1660327267735818
0.583	0.16570442736452073
0.584	0.1643728694417511
0.585	0.1643728694417511
0.586	0.16421693261903708
0.5870000000000001	0.1642087197372206
0.588	0.1642087197372206
0.589	0.1642087197372206
0.59	0.16354294077583575
0.591	0.16354294077583575
0.5920000000000001	0.16354294077583575
0.593	0.16287716181445094
0.594	0.16283734264435346
0.595	0.1621048135851589
0.596	0.16200783284842507
0.597	0.16188308344400507
0.598	0.16188308344400507
0.599	0.16170066889248666
0.6	0.16125365767026725
0.601	0.15959248827244712
0.602	0.15917502586426371
0.603	0.1585796300736959
0.604	0.1576032849034378
0.605	0.15754216230967144
0.606	0.157231810857574
0.607	0.157231810857574
0.608	0.15699621708253084
0.609	0.1556672238497703
0.61	0.1555719535257433
0.611	0.1555719535257433
0.612	0.1555719535257433
0.613	0.1555719535257433
0.614	0.1548994119055109
0.615	0.1547954765345401
0.616	0.15367879920067656
0.617	0.15319968621300512
0.618	0.15291801782346673
0.619	0.15270640604745092
0.62	0.15193548945285493
0.621	0.15175978974849033
0.622	0.15140043650880675
0.623	0.15109401078710544
0.624	0.15039874657606486
0.625	0.14832008239780015
0.626	0.1476103825594564
0.627	0.1461564723672311
0.628	0.14548084730961955
0.629	0.14536404324038488
0.63	0.14527167617395575
0.631	0.1452183748102857
0.632	0.14516507344661567
0.633	0.14511177208294562
0.634	0.14494703057337427
0.635	0.14469163133165194
0.636	0.14426106497731442
0.637	0.1441404570639066
0.638	0.14368407633294114
0.639	0.14334472659249806
0.64	0.14248673029139686
0.6409999999999999	0.14245724457562822
0.642	0.14245724457562822
0.643	0.14245724457562822
0.644	0.14179146561424338
0.645	0.14162731590971284
0.6459999999999999	0.14162731590971284
0.647	0.1394006479283836
0.648	0.1386359006551125
0.649	0.13818236817715498
0.65	0.13730434273234288
0.6509999999999999	0.13730434273234288
0.652	0.13730434273234288
0.653	0.13663856377095807
0.654	0.13568822909401113
0.655	0.13429380951673536
0.6559999999999999	0.13339564675487764
0.657	0.1321898779787179
0.6579999999999999	0.1309763925794473
0.659	0.12884541289912838
0.66	0.12837096647087504
0.6609999999999999	0.12752187211783533
0.662	0.12732080430426326
0.6629999999999999	0.12699675023648255
0.664	0.12683438934124167
0.665	0.12525168731841835
0.6659999999999999	0.1244966970114441
0.667	0.12275346448736167
0.6679999999999999	0.12267556586840225
0.669	0.1225379994051954
0.67	0.1220097869070174
0.6709999999999999	0.1220097869070174
0.672	0.1220097869070174
0.6729999999999999	0.1214647888154542
0.674	0.11952292252755645
0.675	0.1189170806951528
0.6759999999999999	0.11815938349587905
0.677	0.11709074758121865
0.6779999999999999	0.11695774522033968
0.679	0.1164522148416021
0.68	0.1153627875987905
0.6809999999999999	0.11531936839779025
0.682	0.11527704187508205
0.6829999999999999	0.1152347153523738
0.684	0.11519702773190135
0.685	0.11508483351318725
0.6859999999999999	0.11436709906598605
0.687	0.11340078498829087
0.6880000000000001	0.11129264858159632
0.6890000000000001	0.11121153410685512
0.6900000000000001	0.11057638519426527
0.6910000000000001	0.10987997618408547
0.6920000000000001	0.10963024559358828
0.6930000000000001	0.1093063945233254
0.6940000000000001	0.10882552255685066
0.6950000000000001	0.10855759840457853
0.6960000000000001	0.10855759840457853
0.6970000000000001	0.10855759840457853
0.6980000000000001	0.10799733724863944
0.6990000000000001	0.10683415065715383
0.7000000000000001	0.10597930730491664
0.7010000000000001	0.10532822997470334
0.7020000000000001	0.10465384901118167
0.7030000000000001	0.104531885359736
0.7040000000000001	0.10407990613411976
0.705	0.10379516944794023
0.706	0.1036229250925786
0.7070000000000001	0.10339062539700436
0.708	0.10294140495395644
0.7090000000000001	0.10274407664951526
0.71	0.10209624457995356
0.711	0.10141653982040144
0.7120000000000001	0.10141653982040144
0.713	0.1013794684951745
0.7140000000000001	0.1011806978307511
0.715	0.10098192716632773
0.716	0.10078315650190436
0.7170000000000001	0.10017657622171262
0.718	0.09910336182670904
0.7190000000000001	0.09805777945667457
0.72	0.0962286229859182
0.721	0.09559785901573127
0.722	0.09559785901573127
0.723	0.09559785901573127
0.7240000000000001	0.09557283188218267
0.725	0.09516380969222804
0.726	0.09476793034981593
0.727	0.0944959878480003
0.728	0.0938918007519204
0.7290000000000001	0.09379196836327308
0.73	0.09360970227483947
0.731	0.093418347404756
0.732	0.093063994408742
0.733	0.0922751235016218
0.7340000000000001	0.09198604690372199
0.735	0.09169697030582218
0.736	0.09122117935985903
0.737	0.09094658642930023
0.738	0.09078243672476967
0.7390000000000001	0.09078243672476967
0.74	0.09078243672476967
0.741	0.09075722937334696
0.742	0.09072303294308767
0.743	0.0906888365128284
0.7440000000000001	0.09065464008256917
0.745	0.09062044365230988
0.746	0.09055188207336116
0.747	0.0902515186476731
0.748	0.0898309563633086
0.7490000000000001	0.08873806152786178
0.75	0.08791937187125408
0.7509999999999999	0.0867930724920488
0.752	0.0864594635473997
0.753	0.08629531384286918
0.754	0.08599278217953032
0.755	0.08429797695871473
0.7559999999999999	0.08429797695871473
0.757	0.08419159052747127
0.758	0.08342251106823294
0.759	0.08280226933141455
0.76	0.08280226933141455
0.7609999999999999	0.08046357480280708
0.762	0.08013915348587526
0.763	0.08013915348587526
0.764	0.08013915348587526
0.765	0.08013915348587526
0.7659999999999999	0.0794803222353965
0.767	0.07797766689719025
0.768	0.07706636986950809
0.769	0.07600491022448866
0.77	0.07494460005367652
0.7709999999999999	0.07392798720204853
0.772	0.07365469371982028
0.773	0.07355703836630441
0.774	0.07349054401528975
0.775	0.07349054401528975
0.7759999999999999	0.07349054401528975
0.777	0.07285149288234516
0.778	0.0725225583919104
0.779	0.0722142100475938
0.78	0.07149320713113529
0.7809999999999999	0.07149320713113529
0.782	0.07149253436987857
0.7829999999999999	0.07079569887455811
0.784	0.07010226026603307
0.785	0.06981096578078216
0.7859999999999999	0.06951967129553127
0.787	0.06942760366911359
0.7879999999999999	0.06924563253451346
0.789	0.06899691802004439
0.79	0.0687482035055753
0.7909999999999999	0.06803322798912766
0.792	0.06756398028878355
0.7929999999999999	0.0673491542050265
0.794	0.06566331987952047
0.795	0.06529559947305395
0.7959999999999999	0.06524279074345428
0.797	0.06456124208754016
0.7979999999999999	0.06317308380151174
0.799	0.06304655692921217
0.8	0.06284587958570045
0.8009999999999999	0.06262935348008249
0.802	0.06250282660778292
0.8029999999999999	0.06237629973548335
0.804	0.062158258956978615
0.805	0.06191093998551896
0.8059999999999999	0.061658133543805775
0.807	0.06127901524547377
0.8079999999999999	0.060793689429762376
0.809	0.05931402388863485
0.81	0.05882243380928495
0.8109999999999999	0.05822939005760242
0.812	0.057122910018138434
0.8130000000000001	0.05665833691545311
0.8140000000000001	0.055131462296728
0.8150000000000001	0.05468618012137759
0.8160000000000001	0.05424171398096043
0.8170000000000001	0.05379724784054327
0.8180000000000001	0.05303390620341624
0.8190000000000001	0.052605206542366
0.8200000000000001	0.0519385156873148
0.8210000000000001	0.0517023482806466
0.8220000000000001	0.0517023482806466
0.8230000000000001	0.0516715589689596
0.8240000000000001	0.05149850085056296
0.8250000000000001	0.05115897782851854
0.8260000000000001	0.05081945480647412
0.8270000000000001	0.050475389683144606
0.8280000000000001	0.050105325950005636
0.8290000000000001	0.04973399785318796
0.8300000000000001	0.04936427547529646
0.8310000000000001	0.04902118588895935
0.8320000000000001	0.04862733880602378
0.833	0.048340780050765975
0.8340000000000001	0.048089168018496116
0.835	0.04783755598622627
0.836	0.04727847783362346
0.8370000000000001	0.04659953517797311
0.838	0.045715086129594455
0.8390000000000001	0.045327619304561466
0.84	0.04474182265411388
0.841	0.04364999462782922
0.8420000000000001	0.0428922522213761
0.843	0.0428922522213761
0.8440000000000001	0.04277395435854582
0.845	0.04266772976141031
0.846	0.042585724736423816
0.847	0.04256395281231503
0.848	0.04256395281231503
0.8490000000000001	0.04256395281231503
0.85	0.04256395281231503
0.851	0.042244378348841934
0.852	0.041217569122851384
0.853	0.040863765984869765
0.8540000000000001	0.040237557983495036
0.855	0.03856927904400611
0.856	0.03839038061897659
0.857	0.03818010756128142
0.858	0.03796983450358625
0.8590000000000001	0.037328513513998816
0.86	0.03695266748879132
0.861	0.03662200312177834
0.862	0.03630088326966451
0.863	0.03598683994095615
0.8640000000000001	0.03535853810867883
0.865	0.034667764276734285
0.866	0.034252341855716587
0.867	0.033836919434698874
0.868	0.03353497062446447
0.8690000000000001	0.03339289229166082
0.87	0.032990282186017614
0.871	0.0324976290927869
0.872	0.03217355333835003
0.873	0.03182196191302495
0.8740000000000001	0.03137263102997561
0.875	0.030987798052333523
0.8759999999999999	0.03062586685003768
0.877	0.029986844910430924
0.878	0.02878769451755695
0.879	0.026617984496668246
0.88	0.02659443788234204
0.8809999999999999	0.02659443788234204
0.882	0.02659443788234204
0.883	0.02659443788234204
0.884	0.02659443788234204
0.885	0.02659443788234204
0.8859999999999999	0.02659443788234204
0.887	0.02659443788234204
0.888	0.026572934571804336
0.889	0.025788420743660168
0.89	0.025652560712600556
0.8909999999999999	0.02551670068154093
0.892	0.02538084065048132
0.893	0.025244980619421698
0.894	0.025109120588362083
0.895	0.02492731628655883
0.8959999999999999	0.024712514073908468
0.897	0.024497711861258115
0.898	0.02428290964860776
0.899	0.02373447373103571
0.9	0.023194707730489417
0.9009999999999999	0.02258429800070521
0.902	0.020917598598199163
0.903	0.020822554079986483
0.904	0.0207275095617738
0.905	0.02063246504356112
0.9059999999999999	0.020507753666234238
0.907	0.02031840140228779
0.9079999999999999	0.020093558087390388
0.909	0.019837520299754267
0.91	0.01938708212043835
0.9109999999999999	0.019074164911809088
0.912	0.018821334208369556
0.9129999999999999	0.018568503504930018
0.914	0.01831701642459271
0.915	0.01806571231057769
0.9159999999999999	0.0178059257705061
0.917	0.017370485285706356
0.9179999999999999	0.015677984065965142
0.919	0.015230652979939216
0.92	0.014365750152675213
0.9209999999999999	0.01392443825889382
0.922	0.013483126365112426
0.9229999999999999	0.012893395939246188
0.924	0.012081755018490565
0.925	0.01187983242020416
0.9259999999999999	0.011677909821917756
0.927	0.011475987223631351
0.9279999999999999	0.011274064625344948
0.929	0.011072142027058545
0.93	0.010870219428772141
0.9309999999999999	0.010668296830485736
0.932	0.01050011932015765
0.9329999999999999	0.010343474487651593
0.934	0.01025889604858867
0.935	0.010184037496604615
0.9359999999999999	0.010100723689267977
0.937	0.010017409881931337
0.938	0.009934096074594691
0.939	0.009850782267258051
0.94	0.009767468459921413
0.941	0.009430690512446372
0.942	0.009073081739506843
0.943	0.008853226191941508
0.944	0.008633370644376174
0.945	0.008413515096810834
0.946	0.008025303321720266
0.947	0.0076666573946520935
0.948	0.007495008583578523
0.949	0.007323359772504955
0.95	0.0071517109614313845
0.951	0.006980062150357814
0.952	0.006808413339284246
0.953	0.006636764528210677
0.954	0.006465115717137107
0.955	0.006239292525212418
0.956	0.005863394697172473
0.957	0.005487437720224839
0.958	0.005108862986514733
0.959	0.004730288252804628
0.96	0.004388901715480707
0.961	0.004051895316750221
0.9620000000000001	0.003782229656774149
0.963	0.003477902512837118
0.9640000000000001	0.0032860379844874056
0.965	0.0031296327798902147
0.966	0.002973227575293025
0.9670000000000001	0.002537077658826705
0.968	0.002001228014587944
0.9690000000000001	0.0013972149741796765
0.97	0.0008961501110999806
0.971	0.0008060395771229543
0.972	0.0007159290431459277
0.973	0.0006258185091689013
0.9740000000000001	0.0005357079751918748
0.975	0.00044559744121484813
0.976	0.00035548690723782183
0.977	0.0002602788166729557
0.978	0.0001616339505548955
0.9790000000000001	0.0001098689622496282
0.98	8.89700509644847e-05
0.981	6.807113967934122e-05
0.982	4.717222839419774e-05
0.983	2.627331710905424e-05
0.9840000000000001	5.374405823910765e-06
0.985	0.0
0.986	0.0
0.987	0.0
0.988	0.0
0.9890000000000001	0.0
0.99	0.0
0.991	0.0
0.992	0.0
0.993	0.0
0.9940000000000001	0.0
0.995	0.0
0.996	0.0
0.997	0.0
0.998	0.0
0.9990000000000001	0.0
1.0	0.0
0.0	0.9961903875559296
0.001	0.9807640982506602
0.002	0.9668107982048234
0.003	0.956037126035687
0.004	0.954216990354896
0.005	0.9524850507232738
0.006	0.9507074194173792
0.006999999999999999	0.9427361025188732
0.008	0.9351936227514434
0.009000000000000001	0.9290128308452982
0.01	0.9229458576482972
0.011000000000000001	0.9212397291542254
0.012	0.9198558226318436
0.013	0.9160949075940228
0.013999999999999999	0.914782998588932
0.015	0.9130902904966162
0.016	0.911569215765784
0.017	0.908389552222019
0.018000000000000002	0.9066907036379986
0.019	0.9025461652632448
0.02	0.900975074363482
0.021	0.8997803191512568
0.022000000000000002	0.8979901636689092
0.023	0.8965234156961838
0.024	0.8930142471192947
0.025	0.8897259327724942
0.026	0.8884875825180709
0.027000000000000003	0.8869217947529101
0.027999999999999997	0.8858750435245106
0.028999999999999998	0.8807424964873724
0.03	0.8776243962053579
0.031	0.8765100732627623
0.032	0.8730503109354167
0.033	0.8714043077961993
0.034	0.8703598861120386
0.035	0.8689648123718459
0.036000000000000004	0.8676817847501583
0.037000000000000005	0.8665412319413783
0.038	0.8656664079750519
0.039	0.8646286951351801
0.04	0.8632738396320527
0.040999999999999995	0.8624762452120392
0.042	0.861219802383402
0.043	0.8598207196939659
0.044000000000000004	0.8588209266260248
0.045	0.8555010744071835
0.046	0.8542896012466938
0.047	0.8528583172768497
0.048	0.8513420044342545
0.049	0.8463772966364739
0.05	0.8412211766923395
0.051	0.8399226911532968
0.052000000000000005	0.8386196057096162
0.053	0.8355673019989943
0.054000000000000006	0.8321798947302842
0.055	0.8307905743056492
0.055999999999999994	0.8296050225298429
0.057	0.8281403119856253
0.057999999999999996	0.8267415186987419
0.059	0.8255468878411785
0.06	0.8246263287941722
0.061	0.8215736744937079
0.062	0.8205872308639576
0.063	0.8173484498474359
0.064	0.8164878606315948
0.065	0.8156396694526866
0.066	0.8146376711951685
0.067	0.8139561318429034
0.068	0.8135093111204057
0.069	0.8124692546241331
0.07	0.8112746644597991
0.07100000000000001	0.8100803682859782
0.07200000000000001	0.8091302758415527
0.073	0.8077171031798763
0.07400000000000001	0.8066812066299734
0.075	0.8018215439906782
0.076	0.8008974679867188
0.077	0.7999671778439389
0.078	0.7982645974758479
0.079	0.7951406707292915
0.08	0.7940828159078636
0.081	0.7929484376871522
0.08199999999999999	0.7916470812962132
0.083	0.7903595728767151
0.084	0.7890091664136598
0.085	0.7878980151557472
0.08600000000000001	0.7865145746675402
0.08700000000000001	0.7855837846309641
0.08800000000000001	0.7844883365110893
0.08900000000000001	0.7832269714462221
0.09	0.7800910959151471
0.091	0.7791584506237975
0.092	0.7777592836733422
0.09300000000000001	0.776672217752178
0.094	0.7751942072427586
0.095	0.7742390880722269
0.096	0.7729698545222901
0.09699999999999999	0.7716116794579772
0.098	0.7702515032382302
0.099	0.7693244813430802
0.1	0.7685656690380945
0.10099999999999999	0.7671354047152623
0.102	0.7662880305982614
0.103	0.7654204101816923
0.104	0.7644016502677147
0.105	0.7614473646002176
0.106	0.7598036353565246
0.107	0.7584282875576838
0.10800000000000001	0.7574950515237133
0.109	0.7567391851099184
0.11	0.7556237073250357
0.111	0.7540046778038736
0.11199999999999999	0.7530172812121698
0.113	0.7522427761849172
0.114	0.7511033298405976
0.115	0.7503192145304474
0.11599999999999999	0.7483923863719638
0.11699999999999999	0.747061387542517
0.118	0.7460939148931538
0.119	0.7449882150467184
0.12	0.7438809601502161
0.121	0.7432477982325709
0.122	0.7423753582597948
0.12300000000000001	0.7411336706601604
0.124	0.7399365308131025
0.125	0.7388548847774351
0.126	0.7372821460898259
0.127	0.7359189780398423
0.128	0.734909577602119
0.129	0.7339394875674484
0.13	0.7332870480342565
0.131	0.7323356759708904
0.132	0.7317295135435083
0.133	0.7295698959885772
0.134	0.7283630978996222
0.135	0.7274204097199095
0.136	0.7264895485113675
0.13699999999999998	0.7249731649294352
0.138	0.7240812517772758
0.139	0.7231152312846229
0.14	0.7220990140441389
0.141	0.721198941839643
0.14200000000000002	0.7203254517341624
0.14300000000000002	0.7173242545703359
0.14400000000000002	0.7162227535780586
0.145	0.7148044734665172
0.146	0.7138249125128081
0.147	0.7124515760958855
0.14800000000000002	0.7113024508363536
0.149	0.7103935647097152
0.15	0.7069048301345765
0.151	0.7058762963906737
0.152	0.7050284474188094
0.153	0.7037246641741014
0.154	0.7029818108366488
0.155	0.7022174720104281
0.156	0.7010037411746673
0.157	0.6998488170233604
0.158	0.6986933386316316
0.159	0.6979375965724984
0.16	0.6969623656463851
0.161	0.6955898427768834
0.162	0.6944391142777852
0.163	0.6928248846121171
0.16399999999999998	0.6917432453539664
0.165	0.6889765523307695
0.166	0.6879726812808729
0.16699999999999998	0.6871078569402643
0.168	0.6864520745759939
0.16899999999999998	0.6853849115152717
0.17	0.6820828926165774
0.171	0.6811086269719616
0.172	0.6797369973694325
0.173	0.6784381879008518
0.17400000000000002	0.6776437076820513
0.17500000000000002	0.6764331600457433
0.17600000000000002	0.6756129897819229
0.177	0.6749756480737139
0.17800000000000002	0.6738701487781559
0.179	0.6727179624636697
0.18	0.6720025033301851
0.18100000000000002	0.6709120073835654
0.182	0.6694553366225681
0.183	0.6684576635127781
0.184	0.6654425976324138
0.185	0.6646606163862749
0.18600000000000003	0.6635408038098295
0.187	0.6624938280444429
0.188	0.6609148011367911
0.18899999999999997	0.6557975651826419
0.19	0.6549799637927711
0.191	0.6540401747217447
0.192	0.6531496141907257
0.193	0.6522438322770386
0.19399999999999998	0.6514361459461102
0.195	0.6501061740579833
0.196	0.6492084038970428
0.19699999999999998	0.6487284921269434
0.198	0.6480204896231117
0.19899999999999998	0.6469353266304912
0.2	0.6455364250907
0.201	0.6447318972703452
0.20199999999999999	0.6434841226632079
0.203	0.6424008139540205
0.204	0.6410594757659375
0.205	0.6400370694758546
0.206	0.6388957307741948
0.207	0.6378373249236543
0.208	0.6368904270797427
0.209	0.6359096477073896
0.21	0.6351279655680838
0.21100000000000002	0.6346014207071432
0.212	0.6335256664538572
0.213	0.6323833812040245
0.214	0.6304381335621972
0.215	0.6291898352798113
0.21600000000000003	0.6280448688631932
0.217	0.6271808502321154
0.218	0.6257544396466218
0.21899999999999997	0.6249509320879527
0.22	0.6242233591461602
0.221	0.6232361179604022
0.222	0.6222713927988782
